                                            Experiment  Subset        Metric  File     Value                                  Model        CNN          RNN  LENGTH
1289        Evaluation-ResNet152_Mamba-finetuned-clip2      60  F1-Score-Pha     5  0.858629        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1290        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-IA     1  0.685344        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1291        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-IA     2  0.731201        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1292        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-IA     3  0.731761        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1293        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-IA     4  0.681461        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1294        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-IA     5  0.656080        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1295        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-CP     1  0.362489        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1296        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-CP     2  0.493961        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1297        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-CP     3  0.419376        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1298        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-CP     4  0.307914        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1299        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-CP     5  0.412785        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1300        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-LI     1  0.648213        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1301        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-LI     2  0.641672        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1302        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-LI     3  0.615215        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1303        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-LI     4  0.663996        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1304        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-LI     5  0.571035        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1305        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-LP     1  0.420314        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1306        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-LP     2  0.367381        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1307        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-LP     3  0.367204        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1308        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-LP     4  0.372941        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1309        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-LP     5  0.426912        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1310        Evaluation-ResNet152_Mamba-finetuned-clip2      60  F1-Score-ACF     1  0.455944        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1311        Evaluation-ResNet152_Mamba-finetuned-clip2      60  F1-Score-ACF     2  0.451585        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1312        Evaluation-ResNet152_Mamba-finetuned-clip2      60  F1-Score-ACF     3  0.449180        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1313        Evaluation-ResNet152_Mamba-finetuned-clip2      60  F1-Score-ACF     4  0.340451        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1314        Evaluation-ResNet152_Mamba-finetuned-clip2      60  F1-Score-ACF     5  0.391087        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1315        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-VS     1  0.632073        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1316        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-VS     2  0.666191        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1317        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-VS     3  0.722069        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1318        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-VS     4  0.709064        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1319        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-VS     5  0.664244        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1320        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-TA     1  0.397399        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1321        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-TA     2  0.341803        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1322        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-TA     3  0.344510        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1323        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-TA     4  0.394115        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1324        Evaluation-ResNet152_Mamba-finetuned-clip2      60   F1-Score-TA     5  0.357410        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1325        Evaluation-ResNet152_Mamba-finetuned-clip2      60      F1-Score     1  0.535055        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1326        Evaluation-ResNet152_Mamba-finetuned-clip2      60      F1-Score     2  0.548620        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1327        Evaluation-ResNet152_Mamba-finetuned-clip2      60      F1-Score     3  0.528129        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1328        Evaluation-ResNet152_Mamba-finetuned-clip2      60      F1-Score     4  0.504195        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1329        Evaluation-ResNet152_Mamba-finetuned-clip2      60      F1-Score     5  0.502010        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
1330        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Idl     1  0.492715        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1331        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Idl     2  0.655852        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1332        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Idl     3  0.504260        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1333        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Idl     4  0.545321        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1334        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Idl     5  0.537740        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1335        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Inc     1  0.189257        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1336        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Inc     2  0.135785        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1337        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Inc     3  0.165220        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1338        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Inc     4  0.187530        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1339        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Inc     5  0.137931        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1340        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Vis     1  0.315614        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1341        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Vis     2  0.283832        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1342        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Vis     3  0.387617        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1343        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Vis     4  0.239085        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1344        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Vis     5  0.370848        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1345        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Cap     1  0.652371        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1346        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Cap     2  0.661651        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1347        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Cap     3  0.592040        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1348        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Cap     4  0.546840        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1349        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Cap     5  0.688803        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1350        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Hyd     1  0.507517        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1351        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Hyd     2  0.553971        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1352        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Hyd     3  0.530134        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1353        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Hyd     4  0.293910        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1354        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Hyd     5  0.520889        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1355        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Pha     1  0.893897        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1356        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Pha     2  0.934090        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1357        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Pha     3  0.901989        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1358        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Pha     4  0.887155        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1359        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-Pha     5  0.874001        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1360        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-IA     1  0.701671        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1361        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-IA     2  0.740348        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1362        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-IA     3  0.737018        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1363        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-IA     4  0.666807        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1364        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-IA     5  0.662792        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1365        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-CP     1  0.399701        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1366        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-CP     2  0.526174        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1367        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-CP     3  0.410548        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1368        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-CP     4  0.331912        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1369        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-CP     5  0.455313        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1370        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-LI     1  0.627776        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1371        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-LI     2  0.649529        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1372        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-LI     3  0.601832        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1373        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-LI     4  0.635593        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1374        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-LI     5  0.568524        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1375        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-LP     1  0.400689        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1376        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-LP     2  0.345677        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1377        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-LP     3  0.327987        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1378        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-LP     4  0.381427        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1379        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-LP     5  0.527331        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1380        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-ACF     1  0.448444        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1381        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-ACF     2  0.413917        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1382        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-ACF     3  0.359448        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1383        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-ACF     4  0.292965        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1384        Evaluation-ResNet152_Mamba-finetuned-clip2     180  F1-Score-ACF     5  0.441867        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1385        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-VS     1  0.606820        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1386        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-VS     2  0.561488        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1387        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-VS     3  0.644212        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1388        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-VS     4  0.634687        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1389        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-VS     5  0.594542        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1390        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-TA     1  0.326100        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1391        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-TA     2  0.275058        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1392        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-TA     3  0.282871        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1393        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-TA     4  0.270871        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1394        Evaluation-ResNet152_Mamba-finetuned-clip2     180   F1-Score-TA     5  0.331626        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1395        Evaluation-ResNet152_Mamba-finetuned-clip2     180      F1-Score     1  0.504813        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1396        Evaluation-ResNet152_Mamba-finetuned-clip2     180      F1-Score     2  0.518259        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1397        Evaluation-ResNet152_Mamba-finetuned-clip2     180      F1-Score     3  0.495783        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1398        Evaluation-ResNet152_Mamba-finetuned-clip2     180      F1-Score     4  0.454931        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1399        Evaluation-ResNet152_Mamba-finetuned-clip2     180      F1-Score     5  0.516324        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
1400  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Idl     1  0.416068  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1401  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Idl     2  0.530244  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1402  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Idl     3  0.467517  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1403  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Idl     4  0.471578  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1404  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Idl     5  0.387263  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1405  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Inc     1  0.422921  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1406  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Inc     2  0.319716  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1407  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Inc     3  0.399777  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1408  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Inc     4  0.432360  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1409  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Inc     5  0.355280  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1410  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Vis     1  0.316461  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1411  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Vis     2  0.308782  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1412  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Vis     3  0.400207  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1413  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Vis     4  0.199884  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1414  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Vis     5  0.211859  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1415  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Cap     1  0.700214  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1416  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Cap     2  0.688204  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1417  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Cap     3  0.647425  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1418  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Cap     4  0.619279  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1419  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Cap     5  0.708520  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1420  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Hyd     1  0.476190  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1421  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Hyd     2  0.497998  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1422  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Hyd     3  0.534164  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1423  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Hyd     4  0.281424  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1424  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Hyd     5  0.395185  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1425  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Pha     1  0.870393  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1426  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Pha     2  0.928819  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1427  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Pha     3  0.898786  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1428  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Pha     4  0.874538  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1429  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-Pha     5  0.854105  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1430  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-IA     1  0.658214  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1431  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-IA     2  0.721455  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1432  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-IA     3  0.744945  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1433  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-IA     4  0.601009  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1434  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-IA     5  0.586106  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1435  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-CP     1  0.288119  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1436  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-CP     2  0.369316  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1437  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-CP     3  0.377716  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1438  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-CP     4  0.259313  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1439  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-CP     5  0.389277  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1440  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-LI     1  0.625073  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1441  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-LI     2  0.608762  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1442  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-LI     3  0.541737  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1443  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-LI     4  0.647900  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1444  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-LI     5  0.593770  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1445  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-LP     1  0.239708  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1446  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-LP     2  0.317114  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1447  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-LP     3  0.401567  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1448  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-LP     4  0.346154  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1449  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-LP     5  0.399453  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1450  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-ACF     1  0.353106  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1451  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-ACF     2  0.390263  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1452  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-ACF     3  0.411234  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1453  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-ACF     4  0.263021  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1454  Evaluation-ResNet152_Transformer-finetuned-clip2       3  F1-Score-ACF     5  0.278419  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1455  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-VS     1  0.616176  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1456  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-VS     2  0.649183  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1457  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-VS     3  0.755496  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1458  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-VS     4  0.561818  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1459  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-VS     5  0.673336  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1460  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-TA     1  0.329059  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
1461  Evaluation-ResNet152_Transformer-finetuned-clip2       3   F1-Score-TA     2  0.505223  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
