                                           Experiment  Subset        Metric  File     Value                                  Model        CNN          RNN  LENGTH
517        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-2nd     3  0.158767        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
518        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-2nd     4  0.185980        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
519        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-2nd     5  0.190888        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
520        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-3rd     1  0.086706        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
521        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-3rd     2  0.073637        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
522        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-3rd     3  0.078981        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
523        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-3rd     4  0.087383        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
524        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-3rd     5  0.084483        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
525        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-4th     1  0.045905        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
526        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-4th     2  0.037339        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
527        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-4th     3  0.040881        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
528        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-4th     4  0.048900        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
529        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-4th     5  0.044180        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
530        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-5th     1  0.025024        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
531        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-5th     2  0.021973        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
532        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-5th     3  0.024056        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
533        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-5th     4  0.030168        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
534        Evaluation-ResNet152_Mamba-finetuned-clip2      15  Accuracy-5th     5  0.027004        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
535        Evaluation-ResNet152_Mamba-finetuned-clip2      15      Accuracy     1  0.633609        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
536        Evaluation-ResNet152_Mamba-finetuned-clip2      15      Accuracy     2  0.673092        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
537        Evaluation-ResNet152_Mamba-finetuned-clip2      15      Accuracy     3  0.648446        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
538        Evaluation-ResNet152_Mamba-finetuned-clip2      15      Accuracy     4  0.592749        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
539        Evaluation-ResNet152_Mamba-finetuned-clip2      15      Accuracy     5  0.599319        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      15
540        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-1st     1  0.669048        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
541        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-1st     2  0.708866        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
542        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-1st     3  0.669142        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
543        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-1st     4  0.660666        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
544        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-1st     5  0.637490        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
545        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-2nd     1  0.161307        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
546        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-2nd     2  0.136096        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
547        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-2nd     3  0.149542        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
548        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-2nd     4  0.175288        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
549        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-2nd     5  0.169216        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
550        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-3rd     1  0.077984        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
551        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-3rd     2  0.064019        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
552        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-3rd     3  0.077132        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
553        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-3rd     4  0.067118        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
554        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-3rd     5  0.079977        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
555        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-4th     1  0.036801        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
556        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-4th     2  0.034660        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
557        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-4th     3  0.039832        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
558        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-4th     4  0.038212        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
559        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-4th     5  0.041183        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
560        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-5th     1  0.021344        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
561        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-5th     2  0.020992        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
562        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-5th     3  0.023979        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
563        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-5th     4  0.020480        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
564        Evaluation-ResNet152_Mamba-finetuned-clip2      60  Accuracy-5th     5  0.025575        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
565        Evaluation-ResNet152_Mamba-finetuned-clip2      60      Accuracy     1  0.669048        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
566        Evaluation-ResNet152_Mamba-finetuned-clip2      60      Accuracy     2  0.708866        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
567        Evaluation-ResNet152_Mamba-finetuned-clip2      60      Accuracy     3  0.669142        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
568        Evaluation-ResNet152_Mamba-finetuned-clip2      60      Accuracy     4  0.660666        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
569        Evaluation-ResNet152_Mamba-finetuned-clip2      60      Accuracy     5  0.637490        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba      60
570        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-1st     1  0.685378        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
571        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-1st     2  0.733215        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
572        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-1st     3  0.689402        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
573        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-1st     4  0.663195        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
574        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-1st     5  0.683185        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
575        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-2nd     1  0.150657        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
576        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-2nd     2  0.121100        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
577        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-2nd     3  0.144909        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
578        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-2nd     4  0.168381        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
579        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-2nd     5  0.163041        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
580        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-3rd     1  0.066498        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
581        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-3rd     2  0.054228        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
582        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-3rd     3  0.068217        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
583        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-3rd     4  0.062853        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
584        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-3rd     5  0.059433        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
585        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-4th     1  0.035281        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
586        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-4th     2  0.030008        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
587        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-4th     3  0.035136        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
588        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-4th     4  0.038633        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
589        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-4th     5  0.029694        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
590        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-5th     1  0.023123        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
591        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-5th     2  0.019358        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
592        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-5th     3  0.022032        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
593        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-5th     4  0.025129        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
594        Evaluation-ResNet152_Mamba-finetuned-clip2     180  Accuracy-5th     5  0.020827        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
595        Evaluation-ResNet152_Mamba-finetuned-clip2     180      Accuracy     1  0.685378        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
596        Evaluation-ResNet152_Mamba-finetuned-clip2     180      Accuracy     2  0.733215        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
597        Evaluation-ResNet152_Mamba-finetuned-clip2     180      Accuracy     3  0.689402        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
598        Evaluation-ResNet152_Mamba-finetuned-clip2     180      Accuracy     4  0.663195        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
599        Evaluation-ResNet152_Mamba-finetuned-clip2     180      Accuracy     5  0.683185        ResNet152-Mamba-finetuned-clip2  ResNet152        Mamba     180
600  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-1st     1  0.603696  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
601  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-1st     2  0.659202  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
602  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-1st     3  0.645339  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
603  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-1st     4  0.582151  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
604  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-1st     5  0.586011  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
605  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-2nd     1  0.184359  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
606  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-2nd     2  0.158761  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
607  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-2nd     3  0.160722  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
608  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-2nd     4  0.194247  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
609  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-2nd     5  0.202035  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
610  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-3rd     1  0.085715  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
611  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-3rd     2  0.077631  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
612  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-3rd     3  0.086320  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
613  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-3rd     4  0.090753  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
614  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-3rd     5  0.083221  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
615  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-4th     1  0.051926  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
616  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-4th     2  0.041602  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
617  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-4th     3  0.042136  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
618  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-4th     4  0.044812  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
619  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-4th     5  0.048388  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
620  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-5th     1  0.028790  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
621  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-5th     2  0.024935  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
622  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-5th     3  0.026782  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
623  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-5th     4  0.036129  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
624  Evaluation-ResNet152_Transformer-finetuned-clip2       3  Accuracy-5th     5  0.030126  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
625  Evaluation-ResNet152_Transformer-finetuned-clip2       3      Accuracy     1  0.603696  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
626  Evaluation-ResNet152_Transformer-finetuned-clip2       3      Accuracy     2  0.659202  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
627  Evaluation-ResNet152_Transformer-finetuned-clip2       3      Accuracy     3  0.645339  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
628  Evaluation-ResNet152_Transformer-finetuned-clip2       3      Accuracy     4  0.582151  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
629  Evaluation-ResNet152_Transformer-finetuned-clip2       3      Accuracy     5  0.586011  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer       3
630  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-1st     1  0.637423  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
631  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-1st     2  0.687806  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
632  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-1st     3  0.679685  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
633  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-1st     4  0.627158  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
634  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-1st     5  0.600035  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
635  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-2nd     1  0.179395  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
636  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-2nd     2  0.146606  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
637  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-2nd     3  0.152372  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
638  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-2nd     4  0.185165  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
639  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-2nd     5  0.184681  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
640  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-3rd     1  0.073238  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
641  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-3rd     2  0.073776  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
642  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-3rd     3  0.078414  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
643  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-3rd     4  0.078613  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
644  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-3rd     5  0.086428  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
645  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-4th     1  0.051683  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
646  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-4th     2  0.036890  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
647  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-4th     3  0.036126  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
648  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-4th     4  0.041848  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
649  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-4th     5  0.052745  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
650  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-5th     1  0.026254  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
651  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-5th     2  0.023228  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
652  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-5th     3  0.024849  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
653  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-5th     4  0.026166  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
654  Evaluation-ResNet152_Transformer-finetuned-clip2      15  Accuracy-5th     5  0.029403  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
655  Evaluation-ResNet152_Transformer-finetuned-clip2      15      Accuracy     1  0.637423  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
656  Evaluation-ResNet152_Transformer-finetuned-clip2      15      Accuracy     2  0.687806  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
657  Evaluation-ResNet152_Transformer-finetuned-clip2      15      Accuracy     3  0.679685  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
658  Evaluation-ResNet152_Transformer-finetuned-clip2      15      Accuracy     4  0.627158  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
659  Evaluation-ResNet152_Transformer-finetuned-clip2      15      Accuracy     5  0.600035  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      15
660  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-1st     1  0.645594  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
661  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-1st     2  0.706083  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
662  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-1st     3  0.667510  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
663  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-1st     4  0.643655  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
664  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-1st     5  0.646519  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
665  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-2nd     1  0.169866  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
666  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-2nd     2  0.137483  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
667  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-2nd     3  0.154449  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
668  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-2nd     4  0.173119  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
669  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-2nd     5  0.182737  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
670  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-3rd     1  0.081607  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
671  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-3rd     2  0.066855  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
672  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-3rd     3  0.071285  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
673  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-3rd     4  0.072980  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
674  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-3rd     5  0.070828  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
675  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-4th     1  0.043710  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
676  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-4th     2  0.032818  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
677  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-4th     3  0.036071  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
678  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-4th     4  0.038011  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
679  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-4th     5  0.036719  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
680  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-5th     1  0.021673  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
681  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-5th     2  0.019576  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
682  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-5th     3  0.027248  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
683  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-5th     4  0.028714  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
684  Evaluation-ResNet152_Transformer-finetuned-clip2      60  Accuracy-5th     5  0.024812  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
685  Evaluation-ResNet152_Transformer-finetuned-clip2      60      Accuracy     1  0.645594  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
686  Evaluation-ResNet152_Transformer-finetuned-clip2      60      Accuracy     2  0.706083  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
687  Evaluation-ResNet152_Transformer-finetuned-clip2      60      Accuracy     3  0.667510  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
688  Evaluation-ResNet152_Transformer-finetuned-clip2      60      Accuracy     4  0.643655  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
689  Evaluation-ResNet152_Transformer-finetuned-clip2      60      Accuracy     5  0.646519  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer      60
690  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-1st     1  0.661618  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
691  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-1st     2  0.722394  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
692  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-1st     3  0.679788  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
693  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-1st     4  0.652110  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
