                                 Experiment        Metric  File     Value                       Model             CNN          RNN
1821             Evaluation-InceptionV3_GRU  F1-Score-Idl     2  0.785714             InceptionV3-GRU     InceptionV3          GRU
1822             Evaluation-InceptionV3_GRU  F1-Score-Idl     3  0.807692             InceptionV3-GRU     InceptionV3          GRU
1823             Evaluation-InceptionV3_GRU  F1-Score-Idl     4  0.630631             InceptionV3-GRU     InceptionV3          GRU
1824             Evaluation-InceptionV3_GRU  F1-Score-Idl     5  0.636364             InceptionV3-GRU     InceptionV3          GRU
1825             Evaluation-InceptionV3_GRU  F1-Score-Inc     1  0.803279             InceptionV3-GRU     InceptionV3          GRU
1826             Evaluation-InceptionV3_GRU  F1-Score-Inc     2  0.807018             InceptionV3-GRU     InceptionV3          GRU
1827             Evaluation-InceptionV3_GRU  F1-Score-Inc     3  0.827586             InceptionV3-GRU     InceptionV3          GRU
1828             Evaluation-InceptionV3_GRU  F1-Score-Inc     4  0.827586             InceptionV3-GRU     InceptionV3          GRU
1829             Evaluation-InceptionV3_GRU  F1-Score-Inc     5  0.759124             InceptionV3-GRU     InceptionV3          GRU
1830             Evaluation-InceptionV3_GRU  F1-Score-Vis     1  0.719298             InceptionV3-GRU     InceptionV3          GRU
1831             Evaluation-InceptionV3_GRU  F1-Score-Vis     2  0.715596             InceptionV3-GRU     InceptionV3          GRU
1832             Evaluation-InceptionV3_GRU  F1-Score-Vis     3  0.792453             InceptionV3-GRU     InceptionV3          GRU
1833             Evaluation-InceptionV3_GRU  F1-Score-Vis     4  0.611111             InceptionV3-GRU     InceptionV3          GRU
1834             Evaluation-InceptionV3_GRU  F1-Score-Vis     5  0.757282             InceptionV3-GRU     InceptionV3          GRU
1835             Evaluation-InceptionV3_GRU  F1-Score-Cap     1  0.756757             InceptionV3-GRU     InceptionV3          GRU
1836             Evaluation-InceptionV3_GRU  F1-Score-Cap     2  0.674699             InceptionV3-GRU     InceptionV3          GRU
1837             Evaluation-InceptionV3_GRU  F1-Score-Cap     3  0.760870             InceptionV3-GRU     InceptionV3          GRU
1838             Evaluation-InceptionV3_GRU  F1-Score-Cap     4  0.759259             InceptionV3-GRU     InceptionV3          GRU
1839             Evaluation-InceptionV3_GRU  F1-Score-Cap     5  0.849558             InceptionV3-GRU     InceptionV3          GRU
1840             Evaluation-InceptionV3_GRU  F1-Score-Hyd     1  0.705882             InceptionV3-GRU     InceptionV3          GRU
1841             Evaluation-InceptionV3_GRU  F1-Score-Hyd     2  0.831858             InceptionV3-GRU     InceptionV3          GRU
1842             Evaluation-InceptionV3_GRU  F1-Score-Hyd     3  0.872727             InceptionV3-GRU     InceptionV3          GRU
1843             Evaluation-InceptionV3_GRU  F1-Score-Hyd     4  0.782609             InceptionV3-GRU     InceptionV3          GRU
1844             Evaluation-InceptionV3_GRU  F1-Score-Hyd     5  0.711111             InceptionV3-GRU     InceptionV3          GRU
1845             Evaluation-InceptionV3_GRU  F1-Score-Pha     1  0.857143             InceptionV3-GRU     InceptionV3          GRU
1846             Evaluation-InceptionV3_GRU  F1-Score-Pha     2  0.816327             InceptionV3-GRU     InceptionV3          GRU
1847             Evaluation-InceptionV3_GRU  F1-Score-Pha     3  0.795699             InceptionV3-GRU     InceptionV3          GRU
1848             Evaluation-InceptionV3_GRU  F1-Score-Pha     4  0.803571             InceptionV3-GRU     InceptionV3          GRU
1849             Evaluation-InceptionV3_GRU  F1-Score-Pha     5  0.936937             InceptionV3-GRU     InceptionV3          GRU
1850             Evaluation-InceptionV3_GRU   F1-Score-IA     1  0.779661             InceptionV3-GRU     InceptionV3          GRU
1851             Evaluation-InceptionV3_GRU   F1-Score-IA     2  0.796460             InceptionV3-GRU     InceptionV3          GRU
1852             Evaluation-InceptionV3_GRU   F1-Score-IA     3  0.740741             InceptionV3-GRU     InceptionV3          GRU
1853             Evaluation-InceptionV3_GRU   F1-Score-IA     4  0.580000             InceptionV3-GRU     InceptionV3          GRU
1854             Evaluation-InceptionV3_GRU   F1-Score-IA     5  0.837607             InceptionV3-GRU     InceptionV3          GRU
1855             Evaluation-InceptionV3_GRU   F1-Score-CP     1  0.842105             InceptionV3-GRU     InceptionV3          GRU
1856             Evaluation-InceptionV3_GRU   F1-Score-CP     2  0.834783             InceptionV3-GRU     InceptionV3          GRU
1857             Evaluation-InceptionV3_GRU   F1-Score-CP     3  0.767677             InceptionV3-GRU     InceptionV3          GRU
1858             Evaluation-InceptionV3_GRU   F1-Score-CP     4  0.706897             InceptionV3-GRU     InceptionV3          GRU
1859             Evaluation-InceptionV3_GRU   F1-Score-CP     5  0.822581             InceptionV3-GRU     InceptionV3          GRU
1860             Evaluation-InceptionV3_GRU   F1-Score-LI     1  0.833333             InceptionV3-GRU     InceptionV3          GRU
1861             Evaluation-InceptionV3_GRU   F1-Score-LI     2  0.901961             InceptionV3-GRU     InceptionV3          GRU
1862             Evaluation-InceptionV3_GRU   F1-Score-LI     3  0.860215             InceptionV3-GRU     InceptionV3          GRU
1863             Evaluation-InceptionV3_GRU   F1-Score-LI     4  0.680851             InceptionV3-GRU     InceptionV3          GRU
1864             Evaluation-InceptionV3_GRU   F1-Score-LI     5  0.927273             InceptionV3-GRU     InceptionV3          GRU
1865             Evaluation-InceptionV3_GRU   F1-Score-LP     1  0.714286             InceptionV3-GRU     InceptionV3          GRU
1866             Evaluation-InceptionV3_GRU   F1-Score-LP     2  0.767677             InceptionV3-GRU     InceptionV3          GRU
1867             Evaluation-InceptionV3_GRU   F1-Score-LP     3  0.846847             InceptionV3-GRU     InceptionV3          GRU
1868             Evaluation-InceptionV3_GRU   F1-Score-LP     4  0.695652             InceptionV3-GRU     InceptionV3          GRU
1869             Evaluation-InceptionV3_GRU   F1-Score-LP     5  0.843137             InceptionV3-GRU     InceptionV3          GRU
1870             Evaluation-InceptionV3_GRU  F1-Score-ACF     1  0.666667             InceptionV3-GRU     InceptionV3          GRU
1871             Evaluation-InceptionV3_GRU  F1-Score-ACF     2  0.747826             InceptionV3-GRU     InceptionV3          GRU
1872             Evaluation-InceptionV3_GRU  F1-Score-ACF     3  0.730769             InceptionV3-GRU     InceptionV3          GRU
1873             Evaluation-InceptionV3_GRU  F1-Score-ACF     4  0.574074             InceptionV3-GRU     InceptionV3          GRU
1874             Evaluation-InceptionV3_GRU  F1-Score-ACF     5  0.703704             InceptionV3-GRU     InceptionV3          GRU
1875             Evaluation-InceptionV3_GRU   F1-Score-VS     1  0.870370             InceptionV3-GRU     InceptionV3          GRU
1876             Evaluation-InceptionV3_GRU   F1-Score-VS     2  0.848485             InceptionV3-GRU     InceptionV3          GRU
1877             Evaluation-InceptionV3_GRU   F1-Score-VS     3  0.775510             InceptionV3-GRU     InceptionV3          GRU
1878             Evaluation-InceptionV3_GRU   F1-Score-VS     4  0.720721             InceptionV3-GRU     InceptionV3          GRU
1879             Evaluation-InceptionV3_GRU   F1-Score-VS     5  0.899083             InceptionV3-GRU     InceptionV3          GRU
1880             Evaluation-InceptionV3_GRU   F1-Score-TA     1  0.713043             InceptionV3-GRU     InceptionV3          GRU
1881             Evaluation-InceptionV3_GRU   F1-Score-TA     2  0.811321             InceptionV3-GRU     InceptionV3          GRU
1882             Evaluation-InceptionV3_GRU   F1-Score-TA     3  0.804348             InceptionV3-GRU     InceptionV3          GRU
1883             Evaluation-InceptionV3_GRU   F1-Score-TA     4  0.620690             InceptionV3-GRU     InceptionV3          GRU
1884             Evaluation-InceptionV3_GRU   F1-Score-TA     5  0.737705             InceptionV3-GRU     InceptionV3          GRU
1885             Evaluation-InceptionV3_GRU      F1-Score     1  0.764196             InceptionV3-GRU     InceptionV3          GRU
1886             Evaluation-InceptionV3_GRU      F1-Score     2  0.795363             InceptionV3-GRU     InceptionV3          GRU
1887             Evaluation-InceptionV3_GRU      F1-Score     3  0.798703             InceptionV3-GRU     InceptionV3          GRU
1888             Evaluation-InceptionV3_GRU      F1-Score     4  0.691819             InceptionV3-GRU     InceptionV3          GRU
1889             Evaluation-InceptionV3_GRU      F1-Score     5  0.801651             InceptionV3-GRU     InceptionV3          GRU
1890            Evaluation-InceptionV3_LSTM  F1-Score-Idl     1  0.700855            InceptionV3-LSTM     InceptionV3         LSTM
1891            Evaluation-InceptionV3_LSTM  F1-Score-Idl     2  0.707071            InceptionV3-LSTM     InceptionV3         LSTM
1892            Evaluation-InceptionV3_LSTM  F1-Score-Idl     3  0.651163            InceptionV3-LSTM     InceptionV3         LSTM
1893            Evaluation-InceptionV3_LSTM  F1-Score-Idl     4  0.597015            InceptionV3-LSTM     InceptionV3         LSTM
1894            Evaluation-InceptionV3_LSTM  F1-Score-Idl     5  0.565217            InceptionV3-LSTM     InceptionV3         LSTM
1895            Evaluation-InceptionV3_LSTM  F1-Score-Inc     1  0.927273            InceptionV3-LSTM     InceptionV3         LSTM
1896            Evaluation-InceptionV3_LSTM  F1-Score-Inc     2  0.823529            InceptionV3-LSTM     InceptionV3         LSTM
1897            Evaluation-InceptionV3_LSTM  F1-Score-Inc     3  0.740741            InceptionV3-LSTM     InceptionV3         LSTM
1898            Evaluation-InceptionV3_LSTM  F1-Score-Inc     4  0.656000            InceptionV3-LSTM     InceptionV3         LSTM
1899            Evaluation-InceptionV3_LSTM  F1-Score-Inc     5  0.680000            InceptionV3-LSTM     InceptionV3         LSTM
1900            Evaluation-InceptionV3_LSTM  F1-Score-Vis     1  0.803738            InceptionV3-LSTM     InceptionV3         LSTM
1901            Evaluation-InceptionV3_LSTM  F1-Score-Vis     2  0.703704            InceptionV3-LSTM     InceptionV3         LSTM
1902            Evaluation-InceptionV3_LSTM  F1-Score-Vis     3  0.650794            InceptionV3-LSTM     InceptionV3         LSTM
1903            Evaluation-InceptionV3_LSTM  F1-Score-Vis     4  0.654545            InceptionV3-LSTM     InceptionV3         LSTM
1904            Evaluation-InceptionV3_LSTM  F1-Score-Vis     5  0.666667            InceptionV3-LSTM     InceptionV3         LSTM
1905            Evaluation-InceptionV3_LSTM  F1-Score-Cap     1  0.776860            InceptionV3-LSTM     InceptionV3         LSTM
1906            Evaluation-InceptionV3_LSTM  F1-Score-Cap     2  0.694737            InceptionV3-LSTM     InceptionV3         LSTM
1907            Evaluation-InceptionV3_LSTM  F1-Score-Cap     3  0.700000            InceptionV3-LSTM     InceptionV3         LSTM
1908            Evaluation-InceptionV3_LSTM  F1-Score-Cap     4  0.800000            InceptionV3-LSTM     InceptionV3         LSTM
1909            Evaluation-InceptionV3_LSTM  F1-Score-Cap     5  0.735849            InceptionV3-LSTM     InceptionV3         LSTM
1910            Evaluation-InceptionV3_LSTM  F1-Score-Hyd     1  0.811321            InceptionV3-LSTM     InceptionV3         LSTM
1911            Evaluation-InceptionV3_LSTM  F1-Score-Hyd     2  0.715596            InceptionV3-LSTM     InceptionV3         LSTM
1912            Evaluation-InceptionV3_LSTM  F1-Score-Hyd     3  0.835165            InceptionV3-LSTM     InceptionV3         LSTM
1913            Evaluation-InceptionV3_LSTM  F1-Score-Hyd     4  0.777778            InceptionV3-LSTM     InceptionV3         LSTM
1914            Evaluation-InceptionV3_LSTM  F1-Score-Hyd     5  0.646465            InceptionV3-LSTM     InceptionV3         LSTM
1915            Evaluation-InceptionV3_LSTM  F1-Score-Pha     1  0.925926            InceptionV3-LSTM     InceptionV3         LSTM
1916            Evaluation-InceptionV3_LSTM  F1-Score-Pha     2  0.757895            InceptionV3-LSTM     InceptionV3         LSTM
1917            Evaluation-InceptionV3_LSTM  F1-Score-Pha     3  0.838710            InceptionV3-LSTM     InceptionV3         LSTM
1918            Evaluation-InceptionV3_LSTM  F1-Score-Pha     4  0.782609            InceptionV3-LSTM     InceptionV3         LSTM
1919            Evaluation-InceptionV3_LSTM  F1-Score-Pha     5  0.894737            InceptionV3-LSTM     InceptionV3         LSTM
1920            Evaluation-InceptionV3_LSTM   F1-Score-IA     1  0.816000            InceptionV3-LSTM     InceptionV3         LSTM
1921            Evaluation-InceptionV3_LSTM   F1-Score-IA     2  0.672414            InceptionV3-LSTM     InceptionV3         LSTM
1922            Evaluation-InceptionV3_LSTM   F1-Score-IA     3  0.764706            InceptionV3-LSTM     InceptionV3         LSTM
1923            Evaluation-InceptionV3_LSTM   F1-Score-IA     4  0.677966            InceptionV3-LSTM     InceptionV3         LSTM
1924            Evaluation-InceptionV3_LSTM   F1-Score-IA     5  0.750000            InceptionV3-LSTM     InceptionV3         LSTM
1925            Evaluation-InceptionV3_LSTM   F1-Score-CP     1  0.807018            InceptionV3-LSTM     InceptionV3         LSTM
1926            Evaluation-InceptionV3_LSTM   F1-Score-CP     2  0.737705            InceptionV3-LSTM     InceptionV3         LSTM
1927            Evaluation-InceptionV3_LSTM   F1-Score-CP     3  0.656250            InceptionV3-LSTM     InceptionV3         LSTM
1928            Evaluation-InceptionV3_LSTM   F1-Score-CP     4  0.701031            InceptionV3-LSTM     InceptionV3         LSTM
1929            Evaluation-InceptionV3_LSTM   F1-Score-CP     5  0.793388            InceptionV3-LSTM     InceptionV3         LSTM
1930            Evaluation-InceptionV3_LSTM   F1-Score-LI     1  0.834951            InceptionV3-LSTM     InceptionV3         LSTM
1931            Evaluation-InceptionV3_LSTM   F1-Score-LI     2  0.818182            InceptionV3-LSTM     InceptionV3         LSTM
1932            Evaluation-InceptionV3_LSTM   F1-Score-LI     3  0.808989            InceptionV3-LSTM     InceptionV3         LSTM
1933            Evaluation-InceptionV3_LSTM   F1-Score-LI     4  0.780952            InceptionV3-LSTM     InceptionV3         LSTM
1934            Evaluation-InceptionV3_LSTM   F1-Score-LI     5  0.757282            InceptionV3-LSTM     InceptionV3         LSTM
1935            Evaluation-InceptionV3_LSTM   F1-Score-LP     1  0.742857            InceptionV3-LSTM     InceptionV3         LSTM
1936            Evaluation-InceptionV3_LSTM   F1-Score-LP     2  0.820000            InceptionV3-LSTM     InceptionV3         LSTM
1937            Evaluation-InceptionV3_LSTM   F1-Score-LP     3  0.635514            InceptionV3-LSTM     InceptionV3         LSTM
1938            Evaluation-InceptionV3_LSTM   F1-Score-LP     4  0.592000            InceptionV3-LSTM     InceptionV3         LSTM
1939            Evaluation-InceptionV3_LSTM   F1-Score-LP     5  0.710280            InceptionV3-LSTM     InceptionV3         LSTM
1940            Evaluation-InceptionV3_LSTM  F1-Score-ACF     1  0.672269            InceptionV3-LSTM     InceptionV3         LSTM
1941            Evaluation-InceptionV3_LSTM  F1-Score-ACF     2  0.759259            InceptionV3-LSTM     InceptionV3         LSTM
1942            Evaluation-InceptionV3_LSTM  F1-Score-ACF     3  0.633333            InceptionV3-LSTM     InceptionV3         LSTM
1943            Evaluation-InceptionV3_LSTM  F1-Score-ACF     4  0.428571            InceptionV3-LSTM     InceptionV3         LSTM
1944            Evaluation-InceptionV3_LSTM  F1-Score-ACF     5  0.661017            InceptionV3-LSTM     InceptionV3         LSTM
1945            Evaluation-InceptionV3_LSTM   F1-Score-VS     1  0.826923            InceptionV3-LSTM     InceptionV3         LSTM
1946            Evaluation-InceptionV3_LSTM   F1-Score-VS     2  0.767677            InceptionV3-LSTM     InceptionV3         LSTM
1947            Evaluation-InceptionV3_LSTM   F1-Score-VS     3  0.890909            InceptionV3-LSTM     InceptionV3         LSTM
1948            Evaluation-InceptionV3_LSTM   F1-Score-VS     4  0.776699            InceptionV3-LSTM     InceptionV3         LSTM
1949            Evaluation-InceptionV3_LSTM   F1-Score-VS     5  0.763636            InceptionV3-LSTM     InceptionV3         LSTM
1950            Evaluation-InceptionV3_LSTM   F1-Score-TA     1  0.666667            InceptionV3-LSTM     InceptionV3         LSTM
1951            Evaluation-InceptionV3_LSTM   F1-Score-TA     2  0.800000            InceptionV3-LSTM     InceptionV3         LSTM
1952            Evaluation-InceptionV3_LSTM   F1-Score-TA     3  0.558140            InceptionV3-LSTM     InceptionV3         LSTM
1953            Evaluation-InceptionV3_LSTM   F1-Score-TA     4  0.652632            InceptionV3-LSTM     InceptionV3         LSTM
1954            Evaluation-InceptionV3_LSTM   F1-Score-TA     5  0.707692            InceptionV3-LSTM     InceptionV3         LSTM
1955            Evaluation-InceptionV3_LSTM      F1-Score     1  0.793281            InceptionV3-LSTM     InceptionV3         LSTM
1956            Evaluation-InceptionV3_LSTM      F1-Score     2  0.752136            InceptionV3-LSTM     InceptionV3         LSTM
1957            Evaluation-InceptionV3_LSTM      F1-Score     3  0.720339            InceptionV3-LSTM     InceptionV3         LSTM
1958            Evaluation-InceptionV3_LSTM      F1-Score     4  0.682908            InceptionV3-LSTM     InceptionV3         LSTM
1959            Evaluation-InceptionV3_LSTM      F1-Score     5  0.717864            InceptionV3-LSTM     InceptionV3         LSTM
1960      Evaluation-InceptionV3_Mamba-best  F1-Score-Idl     1  0.700000      InceptionV3-Mamba-best     InceptionV3        Mamba
1961      Evaluation-InceptionV3_Mamba-best  F1-Score-Idl     2  0.762712      InceptionV3-Mamba-best     InceptionV3        Mamba
1962      Evaluation-InceptionV3_Mamba-best  F1-Score-Idl     3  0.711538      InceptionV3-Mamba-best     InceptionV3        Mamba
1963      Evaluation-InceptionV3_Mamba-best  F1-Score-Idl     4  0.714286      InceptionV3-Mamba-best     InceptionV3        Mamba
1964      Evaluation-InceptionV3_Mamba-best  F1-Score-Idl     5  0.700000      InceptionV3-Mamba-best     InceptionV3        Mamba
1965      Evaluation-InceptionV3_Mamba-best  F1-Score-Inc     1  0.854701      InceptionV3-Mamba-best     InceptionV3        Mamba
1966      Evaluation-InceptionV3_Mamba-best  F1-Score-Inc     2  0.844828      InceptionV3-Mamba-best     InceptionV3        Mamba
1967      Evaluation-InceptionV3_Mamba-best  F1-Score-Inc     3  0.893204      InceptionV3-Mamba-best     InceptionV3        Mamba
1968      Evaluation-InceptionV3_Mamba-best  F1-Score-Inc     4  0.788462      InceptionV3-Mamba-best     InceptionV3        Mamba
1969      Evaluation-InceptionV3_Mamba-best  F1-Score-Inc     5  0.809917      InceptionV3-Mamba-best     InceptionV3        Mamba
1970      Evaluation-InceptionV3_Mamba-best  F1-Score-Vis     1  0.711538      InceptionV3-Mamba-best     InceptionV3        Mamba
1971      Evaluation-InceptionV3_Mamba-best  F1-Score-Vis     2  0.717949      InceptionV3-Mamba-best     InceptionV3        Mamba
1972      Evaluation-InceptionV3_Mamba-best  F1-Score-Vis     3  0.718447      InceptionV3-Mamba-best     InceptionV3        Mamba
1973      Evaluation-InceptionV3_Mamba-best  F1-Score-Vis     4  0.632479      InceptionV3-Mamba-best     InceptionV3        Mamba
1974      Evaluation-InceptionV3_Mamba-best  F1-Score-Vis     5  0.623853      InceptionV3-Mamba-best     InceptionV3        Mamba
1975      Evaluation-InceptionV3_Mamba-best  F1-Score-Cap     1  0.755906      InceptionV3-Mamba-best     InceptionV3        Mamba
1976      Evaluation-InceptionV3_Mamba-best  F1-Score-Cap     2  0.622222      InceptionV3-Mamba-best     InceptionV3        Mamba
1977      Evaluation-InceptionV3_Mamba-best  F1-Score-Cap     3  0.833333      InceptionV3-Mamba-best     InceptionV3        Mamba
1978      Evaluation-InceptionV3_Mamba-best  F1-Score-Cap     4  0.811321      InceptionV3-Mamba-best     InceptionV3        Mamba
1979      Evaluation-InceptionV3_Mamba-best  F1-Score-Cap     5  0.750000      InceptionV3-Mamba-best     InceptionV3        Mamba
1980      Evaluation-InceptionV3_Mamba-best  F1-Score-Hyd     1  0.752475      InceptionV3-Mamba-best     InceptionV3        Mamba
1981      Evaluation-InceptionV3_Mamba-best  F1-Score-Hyd     2  0.766355      InceptionV3-Mamba-best     InceptionV3        Mamba
1982      Evaluation-InceptionV3_Mamba-best  F1-Score-Hyd     3  0.843137      InceptionV3-Mamba-best     InceptionV3        Mamba
1983      Evaluation-InceptionV3_Mamba-best  F1-Score-Hyd     4  0.817391      InceptionV3-Mamba-best     InceptionV3        Mamba
1984      Evaluation-InceptionV3_Mamba-best  F1-Score-Hyd     5  0.767857      InceptionV3-Mamba-best     InceptionV3        Mamba
1985      Evaluation-InceptionV3_Mamba-best  F1-Score-Pha     1  0.842975      InceptionV3-Mamba-best     InceptionV3        Mamba
1986      Evaluation-InceptionV3_Mamba-best  F1-Score-Pha     2  0.890909      InceptionV3-Mamba-best     InceptionV3        Mamba
1987      Evaluation-InceptionV3_Mamba-best  F1-Score-Pha     3  0.844444      InceptionV3-Mamba-best     InceptionV3        Mamba
1988      Evaluation-InceptionV3_Mamba-best  F1-Score-Pha     4  0.846847      InceptionV3-Mamba-best     InceptionV3        Mamba
1989      Evaluation-InceptionV3_Mamba-best  F1-Score-Pha     5  0.851852      InceptionV3-Mamba-best     InceptionV3        Mamba
1990      Evaluation-InceptionV3_Mamba-best   F1-Score-IA     1  0.673077      InceptionV3-Mamba-best     InceptionV3        Mamba
1991      Evaluation-InceptionV3_Mamba-best   F1-Score-IA     2  0.730769      InceptionV3-Mamba-best     InceptionV3        Mamba
1992      Evaluation-InceptionV3_Mamba-best   F1-Score-IA     3  0.810811      InceptionV3-Mamba-best     InceptionV3        Mamba
1993      Evaluation-InceptionV3_Mamba-best   F1-Score-IA     4  0.617021      InceptionV3-Mamba-best     InceptionV3        Mamba
1994      Evaluation-InceptionV3_Mamba-best   F1-Score-IA     5  0.761905      InceptionV3-Mamba-best     InceptionV3        Mamba
1995      Evaluation-InceptionV3_Mamba-best   F1-Score-CP     1  0.784314      InceptionV3-Mamba-best     InceptionV3        Mamba
1996      Evaluation-InceptionV3_Mamba-best   F1-Score-CP     2  0.745455      InceptionV3-Mamba-best     InceptionV3        Mamba
1997      Evaluation-InceptionV3_Mamba-best   F1-Score-CP     3  0.752294      InceptionV3-Mamba-best     InceptionV3        Mamba
1998      Evaluation-InceptionV3_Mamba-best   F1-Score-CP     4  0.750000      InceptionV3-Mamba-best     InceptionV3        Mamba
1999      Evaluation-InceptionV3_Mamba-best   F1-Score-CP     5  0.719424      InceptionV3-Mamba-best     InceptionV3        Mamba
2000      Evaluation-InceptionV3_Mamba-best   F1-Score-LI     1  0.816327      InceptionV3-Mamba-best     InceptionV3        Mamba
2001      Evaluation-InceptionV3_Mamba-best   F1-Score-LI     2  0.803922      InceptionV3-Mamba-best     InceptionV3        Mamba
2002      Evaluation-InceptionV3_Mamba-best   F1-Score-LI     3  0.745098      InceptionV3-Mamba-best     InceptionV3        Mamba
2003      Evaluation-InceptionV3_Mamba-best   F1-Score-LI     4  0.717391      InceptionV3-Mamba-best     InceptionV3        Mamba
2004      Evaluation-InceptionV3_Mamba-best   F1-Score-LI     5  0.780000      InceptionV3-Mamba-best     InceptionV3        Mamba
2005      Evaluation-InceptionV3_Mamba-best   F1-Score-LP     1  0.700000      InceptionV3-Mamba-best     InceptionV3        Mamba
2006      Evaluation-InceptionV3_Mamba-best   F1-Score-LP     2  0.721649      InceptionV3-Mamba-best     InceptionV3        Mamba
2007      Evaluation-InceptionV3_Mamba-best   F1-Score-LP     3  0.660194      InceptionV3-Mamba-best     InceptionV3        Mamba
2008      Evaluation-InceptionV3_Mamba-best   F1-Score-LP     4  0.543210      InceptionV3-Mamba-best     InceptionV3        Mamba
2009      Evaluation-InceptionV3_Mamba-best   F1-Score-LP     5  0.791667      InceptionV3-Mamba-best     InceptionV3        Mamba
2010      Evaluation-InceptionV3_Mamba-best  F1-Score-ACF     1  0.672414      InceptionV3-Mamba-best     InceptionV3        Mamba
2011      Evaluation-InceptionV3_Mamba-best  F1-Score-ACF     2  0.680000      InceptionV3-Mamba-best     InceptionV3        Mamba
2012      Evaluation-InceptionV3_Mamba-best  F1-Score-ACF     3  0.626263      InceptionV3-Mamba-best     InceptionV3        Mamba
2013      Evaluation-InceptionV3_Mamba-best  F1-Score-ACF     4  0.179104      InceptionV3-Mamba-best     InceptionV3        Mamba
2014      Evaluation-InceptionV3_Mamba-best  F1-Score-ACF     5  0.661157      InceptionV3-Mamba-best     InceptionV3        Mamba
2015      Evaluation-InceptionV3_Mamba-best   F1-Score-VS     1  0.868687      InceptionV3-Mamba-best     InceptionV3        Mamba
2016      Evaluation-InceptionV3_Mamba-best   F1-Score-VS     2  0.742268      InceptionV3-Mamba-best     InceptionV3        Mamba
2017      Evaluation-InceptionV3_Mamba-best   F1-Score-VS     3  0.857143      InceptionV3-Mamba-best     InceptionV3        Mamba
2018      Evaluation-InceptionV3_Mamba-best   F1-Score-VS     4  0.828283      InceptionV3-Mamba-best     InceptionV3        Mamba
2019      Evaluation-InceptionV3_Mamba-best   F1-Score-VS     5  0.867257      InceptionV3-Mamba-best     InceptionV3        Mamba
2020      Evaluation-InceptionV3_Mamba-best   F1-Score-TA     1  0.661417      InceptionV3-Mamba-best     InceptionV3        Mamba
2021      Evaluation-InceptionV3_Mamba-best   F1-Score-TA     2  0.800000      InceptionV3-Mamba-best     InceptionV3        Mamba
2022      Evaluation-InceptionV3_Mamba-best   F1-Score-TA     3  0.727273      InceptionV3-Mamba-best     InceptionV3        Mamba
2023      Evaluation-InceptionV3_Mamba-best   F1-Score-TA     4  0.666667      InceptionV3-Mamba-best     InceptionV3        Mamba
2024      Evaluation-InceptionV3_Mamba-best   F1-Score-TA     5  0.678571      InceptionV3-Mamba-best     InceptionV3        Mamba
2025      Evaluation-InceptionV3_Mamba-best      F1-Score     1  0.753372      InceptionV3-Mamba-best     InceptionV3        Mamba
2026      Evaluation-InceptionV3_Mamba-best      F1-Score     2  0.756080      InceptionV3-Mamba-best     InceptionV3        Mamba
2027      Evaluation-InceptionV3_Mamba-best      F1-Score     3  0.771014      InceptionV3-Mamba-best     InceptionV3        Mamba
2028      Evaluation-InceptionV3_Mamba-best      F1-Score     4  0.685574      InceptionV3-Mamba-best     InceptionV3        Mamba
2029      Evaluation-InceptionV3_Mamba-best      F1-Score     5  0.751035      InceptionV3-Mamba-best     InceptionV3        Mamba
2030     Evaluation-InceptionV3_Transformer  F1-Score-Idl     1  0.707965     InceptionV3-Transformer     InceptionV3  Transformer
2031     Evaluation-InceptionV3_Transformer  F1-Score-Idl     2  0.626087     InceptionV3-Transformer     InceptionV3  Transformer
2032     Evaluation-InceptionV3_Transformer  F1-Score-Idl     3  0.795918     InceptionV3-Transformer     InceptionV3  Transformer
2033     Evaluation-InceptionV3_Transformer  F1-Score-Idl     4  0.601942     InceptionV3-Transformer     InceptionV3  Transformer
2034     Evaluation-InceptionV3_Transformer  F1-Score-Idl     5  0.684211     InceptionV3-Transformer     InceptionV3  Transformer
2035     Evaluation-InceptionV3_Transformer  F1-Score-Inc     1  0.829268     InceptionV3-Transformer     InceptionV3  Transformer
2036     Evaluation-InceptionV3_Transformer  F1-Score-Inc     2  0.723810     InceptionV3-Transformer     InceptionV3  Transformer
2037     Evaluation-InceptionV3_Transformer  F1-Score-Inc     3  0.907407     InceptionV3-Transformer     InceptionV3  Transformer
2038     Evaluation-InceptionV3_Transformer  F1-Score-Inc     4  0.755556     InceptionV3-Transformer     InceptionV3  Transformer
2039     Evaluation-InceptionV3_Transformer  F1-Score-Inc     5  0.871795     InceptionV3-Transformer     InceptionV3  Transformer
2040     Evaluation-InceptionV3_Transformer  F1-Score-Vis     1  0.771930     InceptionV3-Transformer     InceptionV3  Transformer
2041     Evaluation-InceptionV3_Transformer  F1-Score-Vis     2  0.635514     InceptionV3-Transformer     InceptionV3  Transformer
2042     Evaluation-InceptionV3_Transformer  F1-Score-Vis     3  0.598291     InceptionV3-Transformer     InceptionV3  Transformer
2043     Evaluation-InceptionV3_Transformer  F1-Score-Vis     4  0.647059     InceptionV3-Transformer     InceptionV3  Transformer
2044     Evaluation-InceptionV3_Transformer  F1-Score-Vis     5  0.623853     InceptionV3-Transformer     InceptionV3  Transformer
2045     Evaluation-InceptionV3_Transformer  F1-Score-Cap     1  0.715596     InceptionV3-Transformer     InceptionV3  Transformer
2046     Evaluation-InceptionV3_Transformer  F1-Score-Cap     2  0.673913     InceptionV3-Transformer     InceptionV3  Transformer
