                                 Experiment        Metric  File     Value                       Model             CNN          RNN
850       Evaluation-InceptionV3_Mamba-best  Accuracy-3rd     1  0.053571      InceptionV3-Mamba-best     InceptionV3        Mamba
851       Evaluation-InceptionV3_Mamba-best  Accuracy-3rd     2  0.059507      InceptionV3-Mamba-best     InceptionV3        Mamba
852       Evaluation-InceptionV3_Mamba-best  Accuracy-3rd     3  0.057315      InceptionV3-Mamba-best     InceptionV3        Mamba
853       Evaluation-InceptionV3_Mamba-best  Accuracy-3rd     4  0.061538      InceptionV3-Mamba-best     InceptionV3        Mamba
854       Evaluation-InceptionV3_Mamba-best  Accuracy-3rd     5  0.049451      InceptionV3-Mamba-best     InceptionV3        Mamba
855       Evaluation-InceptionV3_Mamba-best  Accuracy-4th     1  0.026099      InceptionV3-Mamba-best     InceptionV3        Mamba
856       Evaluation-InceptionV3_Mamba-best  Accuracy-4th     2  0.026125      InceptionV3-Mamba-best     InceptionV3        Mamba
857       Evaluation-InceptionV3_Mamba-best  Accuracy-4th     3  0.019608      InceptionV3-Mamba-best     InceptionV3        Mamba
858       Evaluation-InceptionV3_Mamba-best  Accuracy-4th     4  0.026573      InceptionV3-Mamba-best     InceptionV3        Mamba
859       Evaluation-InceptionV3_Mamba-best  Accuracy-4th     5  0.024725      InceptionV3-Mamba-best     InceptionV3        Mamba
860       Evaluation-InceptionV3_Mamba-best  Accuracy-5th     1  0.012363      InceptionV3-Mamba-best     InceptionV3        Mamba
861       Evaluation-InceptionV3_Mamba-best  Accuracy-5th     2  0.010160      InceptionV3-Mamba-best     InceptionV3        Mamba
862       Evaluation-InceptionV3_Mamba-best  Accuracy-5th     3  0.007541      InceptionV3-Mamba-best     InceptionV3        Mamba
863       Evaluation-InceptionV3_Mamba-best  Accuracy-5th     4  0.012587      InceptionV3-Mamba-best     InceptionV3        Mamba
864       Evaluation-InceptionV3_Mamba-best  Accuracy-5th     5  0.017857      InceptionV3-Mamba-best     InceptionV3        Mamba
865       Evaluation-InceptionV3_Mamba-best      Accuracy     1  0.751374      InceptionV3-Mamba-best     InceptionV3        Mamba
866       Evaluation-InceptionV3_Mamba-best      Accuracy     2  0.759071      InceptionV3-Mamba-best     InceptionV3        Mamba
867       Evaluation-InceptionV3_Mamba-best      Accuracy     3  0.770739      InceptionV3-Mamba-best     InceptionV3        Mamba
868       Evaluation-InceptionV3_Mamba-best      Accuracy     4  0.695105      InceptionV3-Mamba-best     InceptionV3        Mamba
869       Evaluation-InceptionV3_Mamba-best      Accuracy     5  0.750000      InceptionV3-Mamba-best     InceptionV3        Mamba
870      Evaluation-InceptionV3_Transformer  Accuracy-1st     1  0.793956     InceptionV3-Transformer     InceptionV3  Transformer
871      Evaluation-InceptionV3_Transformer  Accuracy-1st     2  0.714078     InceptionV3-Transformer     InceptionV3  Transformer
872      Evaluation-InceptionV3_Transformer  Accuracy-1st     3  0.751131     InceptionV3-Transformer     InceptionV3  Transformer
873      Evaluation-InceptionV3_Transformer  Accuracy-1st     4  0.766434     InceptionV3-Transformer     InceptionV3  Transformer
874      Evaluation-InceptionV3_Transformer  Accuracy-1st     5  0.741758     InceptionV3-Transformer     InceptionV3  Transformer
875      Evaluation-InceptionV3_Transformer  Accuracy-2nd     1  0.123626     InceptionV3-Transformer     InceptionV3  Transformer
876      Evaluation-InceptionV3_Transformer  Accuracy-2nd     2  0.174165     InceptionV3-Transformer     InceptionV3  Transformer
877      Evaluation-InceptionV3_Transformer  Accuracy-2nd     3  0.137255     InceptionV3-Transformer     InceptionV3  Transformer
878      Evaluation-InceptionV3_Transformer  Accuracy-2nd     4  0.145455     InceptionV3-Transformer     InceptionV3  Transformer
879      Evaluation-InceptionV3_Transformer  Accuracy-2nd     5  0.141484     InceptionV3-Transformer     InceptionV3  Transformer
880      Evaluation-InceptionV3_Transformer  Accuracy-3rd     1  0.034341     InceptionV3-Transformer     InceptionV3  Transformer
881      Evaluation-InceptionV3_Transformer  Accuracy-3rd     2  0.056604     InceptionV3-Transformer     InceptionV3  Transformer
882      Evaluation-InceptionV3_Transformer  Accuracy-3rd     3  0.039216     InceptionV3-Transformer     InceptionV3  Transformer
883      Evaluation-InceptionV3_Transformer  Accuracy-3rd     4  0.039161     InceptionV3-Transformer     InceptionV3  Transformer
884      Evaluation-InceptionV3_Transformer  Accuracy-3rd     5  0.052198     InceptionV3-Transformer     InceptionV3  Transformer
885      Evaluation-InceptionV3_Transformer  Accuracy-4th     1  0.021978     InceptionV3-Transformer     InceptionV3  Transformer
886      Evaluation-InceptionV3_Transformer  Accuracy-4th     2  0.021771     InceptionV3-Transformer     InceptionV3  Transformer
887      Evaluation-InceptionV3_Transformer  Accuracy-4th     3  0.030166     InceptionV3-Transformer     InceptionV3  Transformer
888      Evaluation-InceptionV3_Transformer  Accuracy-4th     4  0.019580     InceptionV3-Transformer     InceptionV3  Transformer
889      Evaluation-InceptionV3_Transformer  Accuracy-4th     5  0.024725     InceptionV3-Transformer     InceptionV3  Transformer
890      Evaluation-InceptionV3_Transformer  Accuracy-5th     1  0.008242     InceptionV3-Transformer     InceptionV3  Transformer
891      Evaluation-InceptionV3_Transformer  Accuracy-5th     2  0.015965     InceptionV3-Transformer     InceptionV3  Transformer
892      Evaluation-InceptionV3_Transformer  Accuracy-5th     3  0.018100     InceptionV3-Transformer     InceptionV3  Transformer
893      Evaluation-InceptionV3_Transformer  Accuracy-5th     4  0.013986     InceptionV3-Transformer     InceptionV3  Transformer
894      Evaluation-InceptionV3_Transformer  Accuracy-5th     5  0.015110     InceptionV3-Transformer     InceptionV3  Transformer
895      Evaluation-InceptionV3_Transformer      Accuracy     1  0.793956     InceptionV3-Transformer     InceptionV3  Transformer
896      Evaluation-InceptionV3_Transformer      Accuracy     2  0.714078     InceptionV3-Transformer     InceptionV3  Transformer
897      Evaluation-InceptionV3_Transformer      Accuracy     3  0.751131     InceptionV3-Transformer     InceptionV3  Transformer
898      Evaluation-InceptionV3_Transformer      Accuracy     4  0.766434     InceptionV3-Transformer     InceptionV3  Transformer
899      Evaluation-InceptionV3_Transformer      Accuracy     5  0.741758     InceptionV3-Transformer     InceptionV3  Transformer
900              Evaluation-MobileNet_BiGRU  Accuracy-1st     1  0.787088             MobileNet-BiGRU       MobileNet        BiGRU
901              Evaluation-MobileNet_BiGRU  Accuracy-1st     2  0.743106             MobileNet-BiGRU       MobileNet        BiGRU
902              Evaluation-MobileNet_BiGRU  Accuracy-1st     3  0.705882             MobileNet-BiGRU       MobileNet        BiGRU
903              Evaluation-MobileNet_BiGRU  Accuracy-1st     4  0.706294             MobileNet-BiGRU       MobileNet        BiGRU
904              Evaluation-MobileNet_BiGRU  Accuracy-1st     5  0.697802             MobileNet-BiGRU       MobileNet        BiGRU
905              Evaluation-MobileNet_BiGRU  Accuracy-2nd     1  0.125000             MobileNet-BiGRU       MobileNet        BiGRU
906              Evaluation-MobileNet_BiGRU  Accuracy-2nd     2  0.146589             MobileNet-BiGRU       MobileNet        BiGRU
907              Evaluation-MobileNet_BiGRU  Accuracy-2nd     3  0.162896             MobileNet-BiGRU       MobileNet        BiGRU
908              Evaluation-MobileNet_BiGRU  Accuracy-2nd     4  0.146853             MobileNet-BiGRU       MobileNet        BiGRU
909              Evaluation-MobileNet_BiGRU  Accuracy-2nd     5  0.153846             MobileNet-BiGRU       MobileNet        BiGRU
910              Evaluation-MobileNet_BiGRU  Accuracy-3rd     1  0.043956             MobileNet-BiGRU       MobileNet        BiGRU
911              Evaluation-MobileNet_BiGRU  Accuracy-3rd     2  0.063861             MobileNet-BiGRU       MobileNet        BiGRU
912              Evaluation-MobileNet_BiGRU  Accuracy-3rd     3  0.069382             MobileNet-BiGRU       MobileNet        BiGRU
913              Evaluation-MobileNet_BiGRU  Accuracy-3rd     4  0.058741             MobileNet-BiGRU       MobileNet        BiGRU
914              Evaluation-MobileNet_BiGRU  Accuracy-3rd     5  0.064560             MobileNet-BiGRU       MobileNet        BiGRU
915              Evaluation-MobileNet_BiGRU  Accuracy-4th     1  0.019231             MobileNet-BiGRU       MobileNet        BiGRU
916              Evaluation-MobileNet_BiGRU  Accuracy-4th     2  0.017417             MobileNet-BiGRU       MobileNet        BiGRU
917              Evaluation-MobileNet_BiGRU  Accuracy-4th     3  0.021116             MobileNet-BiGRU       MobileNet        BiGRU
918              Evaluation-MobileNet_BiGRU  Accuracy-4th     4  0.048951             MobileNet-BiGRU       MobileNet        BiGRU
919              Evaluation-MobileNet_BiGRU  Accuracy-4th     5  0.034341             MobileNet-BiGRU       MobileNet        BiGRU
920              Evaluation-MobileNet_BiGRU  Accuracy-5th     1  0.008242             MobileNet-BiGRU       MobileNet        BiGRU
921              Evaluation-MobileNet_BiGRU  Accuracy-5th     2  0.010160             MobileNet-BiGRU       MobileNet        BiGRU
922              Evaluation-MobileNet_BiGRU  Accuracy-5th     3  0.016591             MobileNet-BiGRU       MobileNet        BiGRU
923              Evaluation-MobileNet_BiGRU  Accuracy-5th     4  0.018182             MobileNet-BiGRU       MobileNet        BiGRU
924              Evaluation-MobileNet_BiGRU  Accuracy-5th     5  0.017857             MobileNet-BiGRU       MobileNet        BiGRU
925              Evaluation-MobileNet_BiGRU      Accuracy     1  0.787088             MobileNet-BiGRU       MobileNet        BiGRU
926              Evaluation-MobileNet_BiGRU      Accuracy     2  0.743106             MobileNet-BiGRU       MobileNet        BiGRU
927              Evaluation-MobileNet_BiGRU      Accuracy     3  0.705882             MobileNet-BiGRU       MobileNet        BiGRU
928              Evaluation-MobileNet_BiGRU      Accuracy     4  0.706294             MobileNet-BiGRU       MobileNet        BiGRU
929              Evaluation-MobileNet_BiGRU      Accuracy     5  0.697802             MobileNet-BiGRU       MobileNet        BiGRU
930             Evaluation-MobileNet_BiLSTM  Accuracy-1st     1  0.767857            MobileNet-BiLSTM       MobileNet       BiLSTM
931             Evaluation-MobileNet_BiLSTM  Accuracy-1st     2  0.741655            MobileNet-BiLSTM       MobileNet       BiLSTM
932             Evaluation-MobileNet_BiLSTM  Accuracy-1st     3  0.678733            MobileNet-BiLSTM       MobileNet       BiLSTM
933             Evaluation-MobileNet_BiLSTM  Accuracy-1st     4  0.717483            MobileNet-BiLSTM       MobileNet       BiLSTM
934             Evaluation-MobileNet_BiLSTM  Accuracy-1st     5  0.752747            MobileNet-BiLSTM       MobileNet       BiLSTM
935             Evaluation-MobileNet_BiLSTM  Accuracy-2nd     1  0.155220            MobileNet-BiLSTM       MobileNet       BiLSTM
936             Evaluation-MobileNet_BiLSTM  Accuracy-2nd     2  0.155298            MobileNet-BiLSTM       MobileNet       BiLSTM
937             Evaluation-MobileNet_BiLSTM  Accuracy-2nd     3  0.176471            MobileNet-BiLSTM       MobileNet       BiLSTM
938             Evaluation-MobileNet_BiLSTM  Accuracy-2nd     4  0.162238            MobileNet-BiLSTM       MobileNet       BiLSTM
939             Evaluation-MobileNet_BiLSTM  Accuracy-2nd     5  0.133242            MobileNet-BiLSTM       MobileNet       BiLSTM
940             Evaluation-MobileNet_BiLSTM  Accuracy-3rd     1  0.030220            MobileNet-BiLSTM       MobileNet       BiLSTM
941             Evaluation-MobileNet_BiLSTM  Accuracy-3rd     2  0.055152            MobileNet-BiLSTM       MobileNet       BiLSTM
942             Evaluation-MobileNet_BiLSTM  Accuracy-3rd     3  0.061840            MobileNet-BiLSTM       MobileNet       BiLSTM
943             Evaluation-MobileNet_BiLSTM  Accuracy-3rd     4  0.057343            MobileNet-BiLSTM       MobileNet       BiLSTM
944             Evaluation-MobileNet_BiLSTM  Accuracy-3rd     5  0.056319            MobileNet-BiLSTM       MobileNet       BiLSTM
945             Evaluation-MobileNet_BiLSTM  Accuracy-4th     1  0.020604            MobileNet-BiLSTM       MobileNet       BiLSTM
946             Evaluation-MobileNet_BiLSTM  Accuracy-4th     2  0.021771            MobileNet-BiLSTM       MobileNet       BiLSTM
947             Evaluation-MobileNet_BiLSTM  Accuracy-4th     3  0.034691            MobileNet-BiLSTM       MobileNet       BiLSTM
948             Evaluation-MobileNet_BiLSTM  Accuracy-4th     4  0.020979            MobileNet-BiLSTM       MobileNet       BiLSTM
949             Evaluation-MobileNet_BiLSTM  Accuracy-4th     5  0.021978            MobileNet-BiLSTM       MobileNet       BiLSTM
950             Evaluation-MobileNet_BiLSTM  Accuracy-5th     1  0.010989            MobileNet-BiLSTM       MobileNet       BiLSTM
951             Evaluation-MobileNet_BiLSTM  Accuracy-5th     2  0.002903            MobileNet-BiLSTM       MobileNet       BiLSTM
952             Evaluation-MobileNet_BiLSTM  Accuracy-5th     3  0.025641            MobileNet-BiLSTM       MobileNet       BiLSTM
953             Evaluation-MobileNet_BiLSTM  Accuracy-5th     4  0.012587            MobileNet-BiLSTM       MobileNet       BiLSTM
954             Evaluation-MobileNet_BiLSTM  Accuracy-5th     5  0.012363            MobileNet-BiLSTM       MobileNet       BiLSTM
955             Evaluation-MobileNet_BiLSTM      Accuracy     1  0.767857            MobileNet-BiLSTM       MobileNet       BiLSTM
956             Evaluation-MobileNet_BiLSTM      Accuracy     2  0.741655            MobileNet-BiLSTM       MobileNet       BiLSTM
957             Evaluation-MobileNet_BiLSTM      Accuracy     3  0.678733            MobileNet-BiLSTM       MobileNet       BiLSTM
958             Evaluation-MobileNet_BiLSTM      Accuracy     4  0.717483            MobileNet-BiLSTM       MobileNet       BiLSTM
959             Evaluation-MobileNet_BiLSTM      Accuracy     5  0.752747            MobileNet-BiLSTM       MobileNet       BiLSTM
960                Evaluation-MobileNet_GRU  Accuracy-1st     1  0.759615               MobileNet-GRU       MobileNet          GRU
961                Evaluation-MobileNet_GRU  Accuracy-1st     2  0.743106               MobileNet-GRU       MobileNet          GRU
962                Evaluation-MobileNet_GRU  Accuracy-1st     3  0.638009               MobileNet-GRU       MobileNet          GRU
963                Evaluation-MobileNet_GRU  Accuracy-1st     4  0.709091               MobileNet-GRU       MobileNet          GRU
964                Evaluation-MobileNet_GRU  Accuracy-1st     5  0.704670               MobileNet-GRU       MobileNet          GRU
965                Evaluation-MobileNet_GRU  Accuracy-2nd     1  0.133242               MobileNet-GRU       MobileNet          GRU
966                Evaluation-MobileNet_GRU  Accuracy-2nd     2  0.156749               MobileNet-GRU       MobileNet          GRU
967                Evaluation-MobileNet_GRU  Accuracy-2nd     3  0.191554               MobileNet-GRU       MobileNet          GRU
968                Evaluation-MobileNet_GRU  Accuracy-2nd     4  0.155245               MobileNet-GRU       MobileNet          GRU
969                Evaluation-MobileNet_GRU  Accuracy-2nd     5  0.188187               MobileNet-GRU       MobileNet          GRU
970                Evaluation-MobileNet_GRU  Accuracy-3rd     1  0.046703               MobileNet-GRU       MobileNet          GRU
971                Evaluation-MobileNet_GRU  Accuracy-3rd     2  0.043541               MobileNet-GRU       MobileNet          GRU
972                Evaluation-MobileNet_GRU  Accuracy-3rd     3  0.064857               MobileNet-GRU       MobileNet          GRU
973                Evaluation-MobileNet_GRU  Accuracy-3rd     4  0.065734               MobileNet-GRU       MobileNet          GRU
974                Evaluation-MobileNet_GRU  Accuracy-3rd     5  0.056319               MobileNet-GRU       MobileNet          GRU
975                Evaluation-MobileNet_GRU  Accuracy-4th     1  0.032967               MobileNet-GRU       MobileNet          GRU
976                Evaluation-MobileNet_GRU  Accuracy-4th     2  0.021771               MobileNet-GRU       MobileNet          GRU
977                Evaluation-MobileNet_GRU  Accuracy-4th     3  0.051282               MobileNet-GRU       MobileNet          GRU
978                Evaluation-MobileNet_GRU  Accuracy-4th     4  0.034965               MobileNet-GRU       MobileNet          GRU
979                Evaluation-MobileNet_GRU  Accuracy-4th     5  0.016484               MobileNet-GRU       MobileNet          GRU
980                Evaluation-MobileNet_GRU  Accuracy-5th     1  0.009615               MobileNet-GRU       MobileNet          GRU
981                Evaluation-MobileNet_GRU  Accuracy-5th     2  0.015965               MobileNet-GRU       MobileNet          GRU
982                Evaluation-MobileNet_GRU  Accuracy-5th     3  0.018100               MobileNet-GRU       MobileNet          GRU
983                Evaluation-MobileNet_GRU  Accuracy-5th     4  0.015385               MobileNet-GRU       MobileNet          GRU
984                Evaluation-MobileNet_GRU  Accuracy-5th     5  0.012363               MobileNet-GRU       MobileNet          GRU
985                Evaluation-MobileNet_GRU      Accuracy     1  0.759615               MobileNet-GRU       MobileNet          GRU
986                Evaluation-MobileNet_GRU      Accuracy     2  0.743106               MobileNet-GRU       MobileNet          GRU
987                Evaluation-MobileNet_GRU      Accuracy     3  0.638009               MobileNet-GRU       MobileNet          GRU
988                Evaluation-MobileNet_GRU      Accuracy     4  0.709091               MobileNet-GRU       MobileNet          GRU
989                Evaluation-MobileNet_GRU      Accuracy     5  0.704670               MobileNet-GRU       MobileNet          GRU
990               Evaluation-MobileNet_LSTM  Accuracy-1st     1  0.765110              MobileNet-LSTM       MobileNet         LSTM
991               Evaluation-MobileNet_LSTM  Accuracy-1st     2  0.744557              MobileNet-LSTM       MobileNet         LSTM
992               Evaluation-MobileNet_LSTM  Accuracy-1st     3  0.681750              MobileNet-LSTM       MobileNet         LSTM
993               Evaluation-MobileNet_LSTM  Accuracy-1st     4  0.669930              MobileNet-LSTM       MobileNet         LSTM
994               Evaluation-MobileNet_LSTM  Accuracy-1st     5  0.719780              MobileNet-LSTM       MobileNet         LSTM
995               Evaluation-MobileNet_LSTM  Accuracy-2nd     1  0.133242              MobileNet-LSTM       MobileNet         LSTM
996               Evaluation-MobileNet_LSTM  Accuracy-2nd     2  0.146589              MobileNet-LSTM       MobileNet         LSTM
997               Evaluation-MobileNet_LSTM  Accuracy-2nd     3  0.156863              MobileNet-LSTM       MobileNet         LSTM
998               Evaluation-MobileNet_LSTM  Accuracy-2nd     4  0.160839              MobileNet-LSTM       MobileNet         LSTM
999               Evaluation-MobileNet_LSTM  Accuracy-2nd     5  0.153846              MobileNet-LSTM       MobileNet         LSTM
1000              Evaluation-MobileNet_LSTM  Accuracy-3rd     1  0.059066              MobileNet-LSTM       MobileNet         LSTM
1001              Evaluation-MobileNet_LSTM  Accuracy-3rd     2  0.053701              MobileNet-LSTM       MobileNet         LSTM
1002              Evaluation-MobileNet_LSTM  Accuracy-3rd     3  0.070890              MobileNet-LSTM       MobileNet         LSTM
1003              Evaluation-MobileNet_LSTM  Accuracy-3rd     4  0.074126              MobileNet-LSTM       MobileNet         LSTM
1004              Evaluation-MobileNet_LSTM  Accuracy-3rd     5  0.057692              MobileNet-LSTM       MobileNet         LSTM
1005              Evaluation-MobileNet_LSTM  Accuracy-4th     1  0.024725              MobileNet-LSTM       MobileNet         LSTM
1006              Evaluation-MobileNet_LSTM  Accuracy-4th     2  0.020319              MobileNet-LSTM       MobileNet         LSTM
1007              Evaluation-MobileNet_LSTM  Accuracy-4th     3  0.033183              MobileNet-LSTM       MobileNet         LSTM
1008              Evaluation-MobileNet_LSTM  Accuracy-4th     4  0.044755              MobileNet-LSTM       MobileNet         LSTM
1009              Evaluation-MobileNet_LSTM  Accuracy-4th     5  0.024725              MobileNet-LSTM       MobileNet         LSTM
1010              Evaluation-MobileNet_LSTM  Accuracy-5th     1  0.005495              MobileNet-LSTM       MobileNet         LSTM
1011              Evaluation-MobileNet_LSTM  Accuracy-5th     2  0.011611              MobileNet-LSTM       MobileNet         LSTM
1012              Evaluation-MobileNet_LSTM  Accuracy-5th     3  0.024133              MobileNet-LSTM       MobileNet         LSTM
1013              Evaluation-MobileNet_LSTM  Accuracy-5th     4  0.020979              MobileNet-LSTM       MobileNet         LSTM
1014              Evaluation-MobileNet_LSTM  Accuracy-5th     5  0.015110              MobileNet-LSTM       MobileNet         LSTM
1015              Evaluation-MobileNet_LSTM      Accuracy     1  0.765110              MobileNet-LSTM       MobileNet         LSTM
1016              Evaluation-MobileNet_LSTM      Accuracy     2  0.744557              MobileNet-LSTM       MobileNet         LSTM
1017              Evaluation-MobileNet_LSTM      Accuracy     3  0.681750              MobileNet-LSTM       MobileNet         LSTM
1018              Evaluation-MobileNet_LSTM      Accuracy     4  0.669930              MobileNet-LSTM       MobileNet         LSTM
1019              Evaluation-MobileNet_LSTM      Accuracy     5  0.719780              MobileNet-LSTM       MobileNet         LSTM
1020        Evaluation-MobileNet_Mamba-best  Accuracy-1st     1  0.740385        MobileNet-Mamba-best       MobileNet        Mamba
1021        Evaluation-MobileNet_Mamba-best  Accuracy-1st     2  0.764877        MobileNet-Mamba-best       MobileNet        Mamba
1022        Evaluation-MobileNet_Mamba-best  Accuracy-1st     3  0.671192        MobileNet-Mamba-best       MobileNet        Mamba
1023        Evaluation-MobileNet_Mamba-best  Accuracy-1st     4  0.707692        MobileNet-Mamba-best       MobileNet        Mamba
1024        Evaluation-MobileNet_Mamba-best  Accuracy-1st     5  0.751374        MobileNet-Mamba-best       MobileNet        Mamba
1025        Evaluation-MobileNet_Mamba-best  Accuracy-2nd     1  0.163462        MobileNet-Mamba-best       MobileNet        Mamba
1026        Evaluation-MobileNet_Mamba-best  Accuracy-2nd     2  0.137881        MobileNet-Mamba-best       MobileNet        Mamba
1027        Evaluation-MobileNet_Mamba-best  Accuracy-2nd     3  0.179487        MobileNet-Mamba-best       MobileNet        Mamba
1028        Evaluation-MobileNet_Mamba-best  Accuracy-2nd     4  0.174825        MobileNet-Mamba-best       MobileNet        Mamba
1029        Evaluation-MobileNet_Mamba-best  Accuracy-2nd     5  0.151099        MobileNet-Mamba-best       MobileNet        Mamba
1030        Evaluation-MobileNet_Mamba-best  Accuracy-3rd     1  0.049451        MobileNet-Mamba-best       MobileNet        Mamba
1031        Evaluation-MobileNet_Mamba-best  Accuracy-3rd     2  0.060958        MobileNet-Mamba-best       MobileNet        Mamba
1032        Evaluation-MobileNet_Mamba-best  Accuracy-3rd     3  0.081448        MobileNet-Mamba-best       MobileNet        Mamba
1033        Evaluation-MobileNet_Mamba-best  Accuracy-3rd     4  0.053147        MobileNet-Mamba-best       MobileNet        Mamba
1034        Evaluation-MobileNet_Mamba-best  Accuracy-3rd     5  0.038462        MobileNet-Mamba-best       MobileNet        Mamba
1035        Evaluation-MobileNet_Mamba-best  Accuracy-4th     1  0.028846        MobileNet-Mamba-best       MobileNet        Mamba
1036        Evaluation-MobileNet_Mamba-best  Accuracy-4th     2  0.015965        MobileNet-Mamba-best       MobileNet        Mamba
1037        Evaluation-MobileNet_Mamba-best  Accuracy-4th     3  0.030166        MobileNet-Mamba-best       MobileNet        Mamba
1038        Evaluation-MobileNet_Mamba-best  Accuracy-4th     4  0.032168        MobileNet-Mamba-best       MobileNet        Mamba
1039        Evaluation-MobileNet_Mamba-best  Accuracy-4th     5  0.028846        MobileNet-Mamba-best       MobileNet        Mamba
1040        Evaluation-MobileNet_Mamba-best  Accuracy-5th     1  0.008242        MobileNet-Mamba-best       MobileNet        Mamba
1041        Evaluation-MobileNet_Mamba-best  Accuracy-5th     2  0.005806        MobileNet-Mamba-best       MobileNet        Mamba
1042        Evaluation-MobileNet_Mamba-best  Accuracy-5th     3  0.015083        MobileNet-Mamba-best       MobileNet        Mamba
1043        Evaluation-MobileNet_Mamba-best  Accuracy-5th     4  0.011189        MobileNet-Mamba-best       MobileNet        Mamba
1044        Evaluation-MobileNet_Mamba-best  Accuracy-5th     5  0.010989        MobileNet-Mamba-best       MobileNet        Mamba
1045        Evaluation-MobileNet_Mamba-best      Accuracy     1  0.740385        MobileNet-Mamba-best       MobileNet        Mamba
1046        Evaluation-MobileNet_Mamba-best      Accuracy     2  0.764877        MobileNet-Mamba-best       MobileNet        Mamba
1047        Evaluation-MobileNet_Mamba-best      Accuracy     3  0.671192        MobileNet-Mamba-best       MobileNet        Mamba
1048        Evaluation-MobileNet_Mamba-best      Accuracy     4  0.707692        MobileNet-Mamba-best       MobileNet        Mamba
1049        Evaluation-MobileNet_Mamba-best      Accuracy     5  0.751374        MobileNet-Mamba-best       MobileNet        Mamba
1050       Evaluation-MobileNet_Transformer  Accuracy-1st     1  0.792582       MobileNet-Transformer       MobileNet  Transformer
1051       Evaluation-MobileNet_Transformer  Accuracy-1st     2  0.748911       MobileNet-Transformer       MobileNet  Transformer
1052       Evaluation-MobileNet_Transformer  Accuracy-1st     3  0.684766       MobileNet-Transformer       MobileNet  Transformer
1053       Evaluation-MobileNet_Transformer  Accuracy-1st     4  0.728671       MobileNet-Transformer       MobileNet  Transformer
1054       Evaluation-MobileNet_Transformer  Accuracy-1st     5  0.747253       MobileNet-Transformer       MobileNet  Transformer
1055       Evaluation-MobileNet_Transformer  Accuracy-2nd     1  0.120879       MobileNet-Transformer       MobileNet  Transformer
1056       Evaluation-MobileNet_Transformer  Accuracy-2nd     2  0.143687       MobileNet-Transformer       MobileNet  Transformer
1057       Evaluation-MobileNet_Transformer  Accuracy-2nd     3  0.159879       MobileNet-Transformer       MobileNet  Transformer
1058       Evaluation-MobileNet_Transformer  Accuracy-2nd     4  0.146853       MobileNet-Transformer       MobileNet  Transformer
1059       Evaluation-MobileNet_Transformer  Accuracy-2nd     5  0.152473       MobileNet-Transformer       MobileNet  Transformer
1060       Evaluation-MobileNet_Transformer  Accuracy-3rd     1  0.037088       MobileNet-Transformer       MobileNet  Transformer
1061       Evaluation-MobileNet_Transformer  Accuracy-3rd     2  0.052250       MobileNet-Transformer       MobileNet  Transformer
1062       Evaluation-MobileNet_Transformer  Accuracy-3rd     3  0.073906       MobileNet-Transformer       MobileNet  Transformer
1063       Evaluation-MobileNet_Transformer  Accuracy-3rd     4  0.054545       MobileNet-Transformer       MobileNet  Transformer
1064       Evaluation-MobileNet_Transformer  Accuracy-3rd     5  0.046703       MobileNet-Transformer       MobileNet  Transformer
1065       Evaluation-MobileNet_Transformer  Accuracy-4th     1  0.023352       MobileNet-Transformer       MobileNet  Transformer
1066       Evaluation-MobileNet_Transformer  Accuracy-4th     2  0.021771       MobileNet-Transformer       MobileNet  Transformer
1067       Evaluation-MobileNet_Transformer  Accuracy-4th     3  0.027149       MobileNet-Transformer       MobileNet  Transformer
1068       Evaluation-MobileNet_Transformer  Accuracy-4th     4  0.032168       MobileNet-Transformer       MobileNet  Transformer
1069       Evaluation-MobileNet_Transformer  Accuracy-4th     5  0.021978       MobileNet-Transformer       MobileNet  Transformer
1070       Evaluation-MobileNet_Transformer  Accuracy-5th     1  0.013736       MobileNet-Transformer       MobileNet  Transformer
1071       Evaluation-MobileNet_Transformer  Accuracy-5th     2  0.014514       MobileNet-Transformer       MobileNet  Transformer
1072       Evaluation-MobileNet_Transformer  Accuracy-5th     3  0.012066       MobileNet-Transformer       MobileNet  Transformer
1073       Evaluation-MobileNet_Transformer  Accuracy-5th     4  0.016783       MobileNet-Transformer       MobileNet  Transformer
1074       Evaluation-MobileNet_Transformer  Accuracy-5th     5  0.010989       MobileNet-Transformer       MobileNet  Transformer
1075       Evaluation-MobileNet_Transformer      Accuracy     1  0.792582       MobileNet-Transformer       MobileNet  Transformer
1076       Evaluation-MobileNet_Transformer      Accuracy     2  0.748911       MobileNet-Transformer       MobileNet  Transformer
1077       Evaluation-MobileNet_Transformer      Accuracy     3  0.684766       MobileNet-Transformer       MobileNet  Transformer
1078       Evaluation-MobileNet_Transformer      Accuracy     4  0.728671       MobileNet-Transformer       MobileNet  Transformer
1079       Evaluation-MobileNet_Transformer      Accuracy     5  0.747253       MobileNet-Transformer       MobileNet  Transformer
1080             Evaluation-ResNet152_BiGRU  Accuracy-1st     1  0.729396             ResNet152-BiGRU       ResNet152        BiGRU
1081             Evaluation-ResNet152_BiGRU  Accuracy-1st     2  0.818578             ResNet152-BiGRU       ResNet152        BiGRU
1082             Evaluation-ResNet152_BiGRU  Accuracy-1st     3  0.731523             ResNet152-BiGRU       ResNet152        BiGRU
1083             Evaluation-ResNet152_BiGRU  Accuracy-1st     4  0.809790             ResNet152-BiGRU       ResNet152        BiGRU
